0.52514, -33.306
1.8039, -33.413
3.0296, -33.413
4.3619, -33.413
5.9601, -33.679
7.2363, -34.905
8.5135, -35.705
9.7917, -36.078
11.071, -35.758
12.352, -35.119
13.580, -34.266
14.912, -34.106
15.711, -34.479
16.028, -35.545
16.345, -36.825
16.661, -38.531
16.977, -40.237
17.293, -41.729
17.610, -43.009
17.927, -44.075
18.244, -45.355
18.720, -46.847
19.356, -48.447
19.993, -49.620
20.630, -50.793
21.266, -51.965
22.222, -53.725
23.499, -54.524
24.778, -54.418
25.740, -53.458
26.222, -52.179
26.544, -51.112
26.868, -49.620
27.193, -47.061
27.518, -44.715
27.521, -43.649
27.845, -41.729
27.847, -40.663
28.175, -37.038
28.178, -35.972
28.503, -33.413
28.507, -31.707
28.833, -28.934
28.836, -27.868
28.839, -26.589
29.163, -24.456
29.166, -23.177
29.492, -20.618
29.495, -19.338
29.820, -16.992
29.822, -15.926
30.147, -13.794
30.312, -11.661
30.474, -10.382
30.799, -8.4624
31.122, -6.9697
31.445, -5.2636
31.768, -3.9841
32.251, -2.5980
33.052, -1.8516
34.169, -2.5980
34.647, -3.5576
34.964, -4.6239
35.281, -6.1167
35.597, -7.3962
35.914, -8.6757
36.231, -10.168
36.547, -11.661
36.860, -14.433
36.863, -13.367
37.177, -15.926
37.491, -18.485
37.805, -20.831
37.807, -19.765
38.118, -23.816
38.120, -22.750
38.432, -26.162
38.745, -29.361
38.747, -28.295
39.059, -31.707
39.062, -30.427
39.370, -35.545
39.374, -33.839
39.687, -36.825
40.002, -38.957
40.317, -41.090
40.633, -42.796
40.950, -43.862
41.425, -45.994
42.060, -47.807
42.697, -49.087
43.333, -50.366
44.289, -51.752
45.406, -52.605
46.524, -53.405
47.802, -53.512
49.083, -53.032
50.044, -51.965
50.847, -50.686
51.649, -49.406
52.133, -47.487
52.456, -45.994
52.459, -44.928
52.781, -43.649
52.784, -42.369
53.109, -40.237
53.437, -36.398
53.440, -35.119
53.764, -33.199
53.767, -32.133
53.770, -30.854
54.094, -28.721
54.097, -27.442
54.100, -26.162
54.426, -23.603
54.754, -19.765
55.081, -16.779
55.084, -15.500
55.408, -13.580
55.410, -12.514
55.735, -10.382
56.060, -8.2492
56.383, -6.5432
56.705, -5.4769
57.188, -4.0908
58.150, -2.9179
59.107, -3.8775
59.744, -5.2636
60.219, -6.9697
60.536, -8.2492
60.852, -9.9552
61.168, -11.661
61.484, -13.367
61.797, -16.139
61.800, -15.073
62.112, -18.272
62.114, -17.206
62.427, -20.191
62.742, -22.324
63.056, -25.096
63.058, -24.030
63.369, -27.868
63.372, -26.589
63.685, -29.574
63.999, -32.133
64.311, -35.545
64.315, -33.839
64.624, -38.317
64.627, -37.251
64.941, -39.810
65.256, -41.729
65.572, -43.222
66.049, -44.715
66.525, -46.208
67.001, -47.594
67.638, -48.767
68.275, -49.940
69.072, -50.970
70.189, -52.019
71.467, -52.499
72.746, -52.392
74.024, -52.605
75.304, -52.179
76.267, -50.686
76.750, -49.193
77.073, -47.700
77.397, -45.781
77.721, -43.862
77.724, -42.796
78.049, -40.663
78.051, -39.384
78.376, -37.251
78.379, -35.972
78.705, -33.199
78.708, -32.133
79.032, -30.001
79.036, -28.295
79.361, -25.949
79.364, -24.883
79.367, -23.603
79.691, -21.684
79.693, -20.618
80.020, -17.632
80.345, -15.286
80.347, -14.220
80.671, -12.301
80.674, -11.235
81.159, -8.6757
81.483, -6.9697
81.646, -5.6902
81.968, -4.6239
82.451, -3.2378
83.412, -2.3848
84.368, -3.8775
84.844, -5.2636
85.320, -6.7564
85.797, -8.2492
86.113, -9.9552
86.428, -11.661
86.743, -14.007
86.745, -12.941
87.059, -15.500
87.374, -17.632
87.686, -20.831
87.689, -19.765
88.000, -23.390
88.003, -22.324
88.314, -25.949
88.317, -24.883
88.629, -28.295
88.944, -30.427
89.256, -33.626
89.258, -32.560
89.571, -35.545
89.887, -37.251
90.203, -38.957
90.519, -40.663
90.836, -41.729
91.312, -43.329
91.949, -44.608
92.906, -45.675
94.185, -45.461
95.517, -45.781
96.584, -44.928
97.760, -43.791
98.828, -42.796
99.789, -41.658
100.59, -40.450
101.39, -39.242
102.36, -38.246
103.80, -37.571
105.08, -36.825
106.36, -36.078
107.64, -35.545
108.92, -35.279
110.20, -35.119
111.48, -34.852
112.75, -35.012
114.03, -36.078
115.31, -36.398
116.59, -36.931
117.87, -37.251
119.14, -37.251
119.94, -37.251
