-13.95643, 1.11815
-12.32533, 1.12048
-10.69455, 1.12048
-9.06377, 1.12048
-7.43299, 1.12048
-5.80221, 1.12048
-4.17143, 1.12048
-2.54065, 1.12048
-0.90987, 1.12048
0.71961, 1.11117
2.34354, 1.06231
2.66382, 1.02043
3.96127, 0.96925
5.21033, 0.90527
6.22985, 0.86572
7.90974, 0.88366
9.12933, 0.94183
10.03364, 1.01113
10.95634, 1.07860
11.81429, 1.14956
12.67094, 1.21121
13.78988, 1.28261
15.10439, 1.35313
16.73745, 1.36942
18.36302, 1.33220
19.00799, 1.27985
19.97811, 1.22033
20.94707, 1.15247
21.75349, 1.08849
22.39805, 1.03323
23.20562, 0.97739
23.85092, 0.92737
24.82289, 0.88103
26.45103, 0.86223
28.08563, 0.88948
29.35298, 0.95595
30.38874, 1.03226
31.24699, 1.10535
32.31972, 1.17947
33.35499, 1.25232
34.38848, 1.31242
35.59867, 1.35895
37.28414, 1.36128
38.64796, 1.31824
39.22868, 1.27287
40.19948, 1.21819
40.84462, 1.16701
41.48878, 1.10884
42.29561, 1.04777
42.94038, 0.99397
43.74809, 0.93920
44.76525, 0.88283
46.34655, 0.86223
48.02634, 0.87951
49.24640, 0.94100
50.11764, 1.00706
50.94159, 1.06813
51.60271, 1.13095
52.42581, 1.18591
53.29702, 1.25176
54.51766, 1.31741
56.20233, 1.36942
57.83050, 1.35081
58.84738, 1.29248
60.05008, 1.23016
61.06515, 1.15887
61.70817, 1.09256
62.54720, 1.02858
63.48365, 0.96149
64.56932, 0.89530
66.24222, 0.86339
67.92162, 0.87785
69.14121, 0.93601
70.01193, 0.99833
70.92901, 1.05899
71.66024, 1.12338
72.48474, 1.18834
73.47272, 1.25619
74.50613, 1.31574
76.09752, 1.36709
77.72593, 1.35023
79.08820, 1.29613
79.66876, 1.24960
80.63956, 1.19493
81.12060, 1.13647
82.20516, 1.06231
83.21948, 0.98573
84.18858, 0.91884
85.16038, 0.87134
86.79021, 0.86455
88.35241, 0.89234
89.69323, 0.96593
90.56526, 1.03759
91.22471, 1.08849
92.04907, 1.15247
93.03787, 1.22614
94.07223, 1.29248
95.33876, 1.35313
97.07962, 1.36283
98.43561, 1.34150
99.24230, 1.27946
100.21248, 1.22033
101.18130, 1.15150
101.98663, 1.07976
102.79354, 1.01927
103.43819, 0.96460
104.45494, 0.90527
106.03456, 0.87270
107.59615, 0.89622
108.98380, 0.97143
110.29790, 1.03905
111.61133, 1.10186
113.24472, 1.12048
114.87550, 1.12048
116.50628, 1.12048
118.13706, 1.12048
119.76784, 1.12048
121.23514, 1.11757
